issue_id,num_reassignments
CAMEL-19694,0.0
HADOOP-10235,0.0
CAMEL-6165,1.0
CAMEL-15830,0.0
HADOOP-7887,0.0
CAMEL-8353,0.0
CAMEL-19329,1.0
CAMEL-21159,0.0
HADOOP-8341,0.0
CAMEL-15141,0.0
CAMEL-15069,1.0
CAMEL-20471,1.0
HADOOP-335,1.0
CAMEL-16980,0.0
CAMEL-14068,1.0
CAMEL-2781,0.0
CAMEL-12720,1.0
CAMEL-20531,1.0
HADOOP-1152,1.0
CAMEL-5006,1.0
CAMEL-9193,0.0
CAMEL-20132,0.0
HADOOP-10048,1.0
CAMEL-10853,1.0
CAMEL-13298,1.0
HADOOP-1569,1.0
CAMEL-18333,0.0
HADOOP-11264,0.0
CAMEL-9915,1.0
CAMEL-20634,0.0
CAMEL-6964,1.0
HADOOP-7529,1.0
HADOOP-7328,0.0
HADOOP-14660,0.0
CAMEL-4410,1.0
HADOOP-114,1.0
CAMEL-8601,0.0
HADOOP-12472,1.0
HADOOP-15214,0.0
HADOOP-553,1.0
CAMEL-17365,1.0
HADOOP-978,1.0
CAMEL-15190,1.0
CAMEL-808,0.0
HADOOP-14495,0.0
CAMEL-14929,1.0
HADOOP-11916,1.0
HADOOP-1357,1.0
CAMEL-10489,0.0
CAMEL-17276,1.0
HADOOP-5124,0.0
CAMEL-24242,1.0
HADOOP-10055,1.0
HADOOP-12065,0.0
HADOOP-13768,0.0
CAMEL-8700,1.0
HADOOP-4146,0.0
HADOOP-1427,1.0
CAMEL-12801,1.0
CAMEL-2102,1.0
HADOOP-3962,1.0
CAMEL-21193,0.0
CAMEL-23580,0.0
CAMEL-926,1.0
HADOOP-11603,0.0
CAMEL-11688,1.0
CAMEL-10888,1.0
CAMEL-20960,1.0
CAMEL-18192,0.0
HADOOP-5374,1.0
HADOOP-19702,1.0
CAMEL-18850,0.0
CAMEL-16888,0.0
CAMEL-4558,1.0
HADOOP-3747,1.0
CAMEL-16549,0.0
CAMEL-6875,1.0
HADOOP-4189,0.0
CAMEL-9337,1.0
CAMEL-6439,0.0
HADOOP-19567,1.0
CAMEL-16194,0.0
HADOOP-8234,0.0
CAMEL-15419,0.0
CAMEL-15393,0.0
HADOOP-8243,0.0
CAMEL-15938,1.0
HADOOP-18946,1.0
CAMEL-334,0.0
HADOOP-11983,1.0
HADOOP-3951,2.0
CAMEL-23852,1.0
CAMEL-18891,0.0
CAMEL-15705,0.0
CAMEL-22135,1.0
CAMEL-16036,0.0
CAMEL-21575,1.0
CAMEL-23643,1.0
CAMEL-11804,1.0
CAMEL-13210,0.0
CAMEL-18951,0.0
CAMEL-9206,1.0
CAMEL-6782,0.0
HADOOP-15674,0.0
CAMEL-4902,1.0
CAMEL-5899,0.0
CAMEL-3370,1.0
CAMEL-12614,1.0
CAMEL-10537,1.0
HADOOP-16986,0.0
HADOOP-6962,1.0
CAMEL-9646,1.0
CAMEL-7744,0.0
CAMEL-16904,0.0
CAMEL-3171,2.0
CAMEL-1172,0.0
HADOOP-9026,0.0
HADOOP-10908,3.0
CAMEL-2060,0.0
HADOOP-5864,1.0
CAMEL-15878,0.0
HADOOP-673,1.0
CAMEL-14380,0.0
HADOOP-1433,
HADOOP-12766,1.0
CAMEL-5836,1.0
CAMEL-3094,0.0
HADOOP-9504,0.0
CAMEL-3046,
CAMEL-9339,0.0
CAMEL-22191,0.0
HADOOP-14485,1.0
CAMEL-1438,1.0
HADOOP-8816,1.0
CAMEL-20127,0.0
CAMEL-12752,0.0
HADOOP-14442,0.0
CAMEL-16463,0.0
HADOOP-7309,1.0
CAMEL-15727,0.0
CAMEL-14119,1.0
HADOOP-9056,0.0
CAMEL-23042,0.0
CAMEL-13928,0.0
CAMEL-13263,1.0
HADOOP-7664,0.0
CAMEL-2352,0.0
HADOOP-5088,1.0
CAMEL-10032,1.0
HADOOP-11213,0.0
HADOOP-1540,3.0
CAMEL-7225,1.0
CAMEL-20587,0.0
CAMEL-7398,1.0
CAMEL-9093,0.0
CAMEL-642,1.0
CAMEL-20551,0.0
HADOOP-13591,0.0
HADOOP-14681,0.0
HADOOP-16263,0.0
CAMEL-19036,0.0
CAMEL-17442,1.0
CAMEL-22688,0.0
CAMEL-5563,0.0
CAMEL-16600,0.0
HADOOP-10293,1.0
CAMEL-3231,1.0
HADOOP-19928,0.0
CAMEL-1996,0.0
CAMEL-18706,0.0
HADOOP-1156,0.0
HADOOP-6506,0.0
CAMEL-5349,0.0
HADOOP-17844,0.0
CAMEL-15680,0.0
HADOOP-19115,1.0
CAMEL-3244,0.0
CAMEL-274,2.0
CAMEL-19728,0.0
CAMEL-13917,1.0
HADOOP-15939,0.0
HADOOP-4533,1.0
CAMEL-6055,0.0
CAMEL-5171,1.0
CAMEL-23162,0.0
HADOOP-11377,1.0
CAMEL-11083,0.0
CAMEL-22300,1.0
HADOOP-12548,1.0
CAMEL-19881,1.0
CAMEL-5452,1.0
CAMEL-14754,0.0
HADOOP-12001,1.0
CAMEL-15237,1.0
CAMEL-21075,0.0
CAMEL-14272,0.0
CAMEL-9545,1.0
HADOOP-17198,1.0
CAMEL-16558,0.0
HADOOP-6227,1.0
CAMEL-12729,0.0
CAMEL-19396,0.0
CAMEL-21045,1.0
CAMEL-20914,0.0
CAMEL-8296,1.0
CAMEL-5051,1.0
CAMEL-18167,0.0
CAMEL-13582,0.0
CAMEL-12066,0.0
CAMEL-1399,0.0
CAMEL-7430,0.0
CAMEL-18371,0.0
CAMEL-14087,1.0
HADOOP-12864,1.0
CAMEL-1558,1.0
CAMEL-13580,1.0
HADOOP-1809,1.0
HADOOP-7671,4.0
CAMEL-7220,2.0
CAMEL-22695,1.0
CAMEL-7528,1.0
CAMEL-13656,1.0
CAMEL-17319,0.0
CAMEL-5204,0.0
CAMEL-16028,0.0
HADOOP-11217,0.0
HADOOP-3080,0.0
CAMEL-20548,1.0
CAMEL-23435,1.0
CAMEL-19663,0.0
CAMEL-12921,0.0
HADOOP-7230,0.0
CAMEL-17578,0.0
HADOOP-90,1.0
HADOOP-10430,0.0
CAMEL-7807,0.0
CAMEL-23494,0.0
HADOOP-13833,1.0
CAMEL-2878,0.0
HADOOP-14195,2.0
HADOOP-9316,1.0
CAMEL-17253,0.0
HADOOP-17633,1.0
CAMEL-12335,0.0
CAMEL-13960,0.0
CAMEL-9796,1.0
CAMEL-1647,0.0
CAMEL-8532,0.0
CAMEL-14898,0.0
CAMEL-641,0.0
CAMEL-19371,1.0
CAMEL-8931,1.0
CAMEL-2517,1.0
CAMEL-13887,1.0
CAMEL-20505,0.0
HADOOP-2431,0.0
CAMEL-23913,1.0
CAMEL-22352,1.0
CAMEL-686,0.0
CAMEL-14864,0.0
HADOOP-10482,2.0
CAMEL-9357,0.0
HADOOP-8032,0.0
HADOOP-11647,0.0
CAMEL-2734,1.0
HADOOP-14402,1.0
HADOOP-19600,0.0
HADOOP-9629,4.0
CAMEL-19905,0.0
CAMEL-23258,0.0
HADOOP-10211,0.0
CAMEL-24288,1.0
CAMEL-9787,0.0
CAMEL-2811,1.0
CAMEL-4700,1.0
CAMEL-3626,1.0
CAMEL-20495,0.0
CAMEL-7762,0.0
CAMEL-6318,1.0
CAMEL-6849,0.0
CAMEL-8255,1.0
CAMEL-21145,0.0
CAMEL-22562,1.0
CAMEL-19341,1.0
CAMEL-16726,1.0
CAMEL-2601,1.0
HADOOP-8286,0.0
HADOOP-4377,1.0
CAMEL-15013,0.0
CAMEL-21348,0.0
HADOOP-2239,1.0
HADOOP-13089,0.0
HADOOP-19411,0.0
CAMEL-10975,0.0
CAMEL-23857,1.0
CAMEL-11831,1.0
CAMEL-21997,1.0
HADOOP-11807,1.0
CAMEL-19484,1.0
HADOOP-15855,0.0
CAMEL-21065,1.0
CAMEL-15124,1.0
HADOOP-2756,4.0
HADOOP-18515,0.0
CAMEL-3138,0.0
CAMEL-4480,2.0
CAMEL-5115,0.0
HADOOP-11348,0.0
CAMEL-9672,1.0
CAMEL-18463,1.0
HADOOP-3537,1.0
HADOOP-11707,0.0
CAMEL-20977,0.0
CAMEL-23229,0.0
HADOOP-13412,0.0
CAMEL-4025,1.0
CAMEL-23917,0.0
HADOOP-11760,1.0
CAMEL-4012,1.0
HADOOP-19170,0.0
HADOOP-15791,0.0
CAMEL-24249,1.0
HADOOP-11153,0.0
CAMEL-6062,1.0
CAMEL-3035,1.0
CAMEL-10383,0.0
CAMEL-9145,1.0
HADOOP-2571,0.0
HADOOP-9782,0.0
CAMEL-730,0.0
CAMEL-1787,1.0
HADOOP-2679,1.0
CAMEL-10884,0.0
HADOOP-11343,1.0
CAMEL-11766,0.0
HADOOP-9228,1.0
CAMEL-10192,1.0
HADOOP-10982,0.0
CAMEL-14539,1.0
HADOOP-16739,0.0
HADOOP-18110,1.0
CAMEL-4818,0.0
HADOOP-7013,1.0
HADOOP-1610,0.0
CAMEL-10265,1.0
HADOOP-5623,0.0
CAMEL-21457,1.0
CAMEL-23828,0.0
CAMEL-12337,1.0
CAMEL-18729,0.0
HADOOP-1739,2.0
HADOOP-9909,0.0
CAMEL-2936,1.0
HADOOP-19153,1.0
CAMEL-20702,0.0
CAMEL-11624,1.0
CAMEL-1789,0.0
HADOOP-14377,0.0
HADOOP-18118,1.0
HADOOP-16634,0.0
CAMEL-773,0.0
CAMEL-14126,1.0
HADOOP-7165,0.0
CAMEL-8685,0.0
CAMEL-8010,1.0
HADOOP-11068,0.0
CAMEL-11311,1.0
HADOOP-19156,1.0
CAMEL-13463,0.0
CAMEL-1548,0.0
CAMEL-5329,0.0
CAMEL-22089,3.0
HADOOP-15026,0.0
HADOOP-10552,1.0
HADOOP-7942,1.0
CAMEL-7706,0.0
CAMEL-14542,0.0
HADOOP-5439,2.0
CAMEL-18251,0.0
HADOOP-7797,0.0
CAMEL-12209,1.0
CAMEL-8369,1.0
CAMEL-1201,0.0
HADOOP-2366,2.0
HADOOP-18476,0.0
HADOOP-3061,2.0
CAMEL-10483,1.0
HADOOP-17159,1.0
HADOOP-3664,0.0
CAMEL-8337,1.0
HADOOP-15853,1.0
CAMEL-19921,1.0
CAMEL-7777,1.0
CAMEL-5128,0.0
HADOOP-10659,0.0
CAMEL-3525,1.0
CAMEL-20173,1.0
CAMEL-2616,0.0
CAMEL-17999,1.0
CAMEL-8918,1.0
HADOOP-8832,0.0
HADOOP-17483,1.0
HADOOP-9264,1.0
CAMEL-17456,0.0
HADOOP-12164,0.0
CAMEL-16793,1.0
HADOOP-12484,1.0
CAMEL-14373,0.0
CAMEL-15622,1.0
CAMEL-18012,1.0
CAMEL-4718,1.0
CAMEL-19094,1.0
CAMEL-14412,0.0
CAMEL-1483,1.0
CAMEL-11750,1.0
CAMEL-7205,0.0
CAMEL-10118,1.0
CAMEL-20158,1.0
HADOOP-594,1.0
CAMEL-18374,1.0
CAMEL-2649,1.0
CAMEL-17750,0.0
CAMEL-23624,0.0
CAMEL-9360,1.0
HADOOP-4139,0.0
CAMEL-11385,0.0
CAMEL-10628,1.0
CAMEL-11274,1.0
CAMEL-15503,1.0
CAMEL-23097,0.0
HADOOP-14600,1.0
CAMEL-2159,0.0
HADOOP-10147,1.0
CAMEL-16051,0.0
CAMEL-22774,1.0
CAMEL-23088,1.0
HADOOP-7265,0.0
HADOOP-5401,1.0
HADOOP-16299,1.0
HADOOP-442,2.0
CAMEL-15076,1.0
CAMEL-12506,1.0
HADOOP-11418,4.0
CAMEL-8667,1.0
CAMEL-20187,0.0
CAMEL-2065,1.0
HADOOP-3493,1.0
CAMEL-1057,1.0
CAMEL-20818,1.0
CAMEL-22403,1.0
CAMEL-16699,0.0
CAMEL-10911,1.0
CAMEL-12820,1.0
CAMEL-17687,0.0
HADOOP-14450,1.0
CAMEL-21509,1.0
CAMEL-21458,0.0
CAMEL-21274,1.0
CAMEL-2086,0.0
HADOOP-2639,2.0
CAMEL-12619,1.0
CAMEL-5130,0.0
CAMEL-129,0.0
HADOOP-5801,0.0
CAMEL-1760,1.0
CAMEL-15623,1.0
HADOOP-10547,2.0
CAMEL-798,0.0
HADOOP-18927,1.0
HADOOP-2972,1.0
HADOOP-7644,0.0
HADOOP-15391,0.0
CAMEL-11886,2.0
CAMEL-10350,1.0
CAMEL-93,0.0
CAMEL-16182,0.0
HADOOP-13838,0.0
CAMEL-7289,1.0
CAMEL-5771,1.0
CAMEL-9453,0.0
CAMEL-19700,0.0
HADOOP-3610,1.0
CAMEL-3208,0.0
CAMEL-23552,0.0
CAMEL-24326,1.0
CAMEL-2369,0.0
CAMEL-20022,0.0
CAMEL-3497,1.0
CAMEL-19944,0.0
HADOOP-6311,1.0
CAMEL-9764,0.0
CAMEL-14107,1.0
CAMEL-13299,0.0
CAMEL-12504,1.0
HADOOP-5636,1.0
HADOOP-8121,0.0
CAMEL-19658,0.0
CAMEL-15843,0.0
CAMEL-14447,1.0
CAMEL-20513,0.0
CAMEL-11941,1.0
CAMEL-22004,0.0
CAMEL-22456,1.0
CAMEL-4720,0.0
HADOOP-3597,1.0
HADOOP-1090,0.0
CAMEL-23750,0.0
CAMEL-20309,0.0
HADOOP-18573,0.0
HADOOP-8495,0.0
CAMEL-15923,1.0
CAMEL-15808,0.0
CAMEL-12628,1.0
CAMEL-21429,1.0
CAMEL-11936,1.0
CAMEL-23959,1.0
HADOOP-13681,1.0
CAMEL-13757,0.0
CAMEL-7208,0.0
CAMEL-756,1.0
CAMEL-10151,1.0
CAMEL-7477,1.0
CAMEL-18268,1.0
CAMEL-21052,1.0
CAMEL-22011,1.0
CAMEL-8658,0.0
HADOOP-6502,2.0
CAMEL-1533,1.0
CAMEL-8363,0.0
HADOOP-11160,0.0
CAMEL-22334,1.0
CAMEL-14419,0.0
HADOOP-11064,2.0
HADOOP-3638,1.0
HADOOP-15212,0.0
HADOOP-4944,0.0
HADOOP-8747,0.0
CAMEL-22136,1.0
CAMEL-13388,1.0
CAMEL-15396,0.0
HADOOP-4359,0.0
HADOOP-5015,1.0
HADOOP-3733,3.0
CAMEL-23948,1.0
CAMEL-2377,1.0
HADOOP-22,0.0
CAMEL-21026,0.0
CAMEL-12329,1.0
HADOOP-12711,1.0
HADOOP-6984,1.0
CAMEL-3342,0.0
CAMEL-19577,1.0
HADOOP-306,1.0
CAMEL-162,0.0
HADOOP-14024,1.0
CAMEL-21585,1.0
HADOOP-17331,1.0
HADOOP-5754,0.0
HADOOP-13037,1.0
CAMEL-9126,1.0
CAMEL-21175,1.0
CAMEL-5621,0.0
CAMEL-8100,1.0
HADOOP-14939,0.0
CAMEL-696,0.0
CAMEL-8325,1.0
CAMEL-3879,1.0
HADOOP-14056,1.0
HADOOP-18368,1.0
HADOOP-19315,1.0
CAMEL-22869,1.0
HADOOP-6912,0.0
CAMEL-7827,1.0
CAMEL-23485,1.0
HADOOP-7184,0.0
CAMEL-21277,0.0
HADOOP-11291,0.0
HADOOP-18941,0.0
HADOOP-14817,0.0
CAMEL-22371,0.0
CAMEL-24347,0.0
CAMEL-2115,0.0
CAMEL-14147,0.0
HADOOP-8784,0.0
HADOOP-16580,0.0
HADOOP-13930,1.0
HADOOP-16323,1.0
HADOOP-10348,0.0
HADOOP-10115,0.0
CAMEL-6184,0.0
CAMEL-19408,0.0
CAMEL-20604,1.0
CAMEL-8554,1.0
CAMEL-4338,0.0
HADOOP-13773,1.0
CAMEL-1928,1.0
CAMEL-13424,1.0
CAMEL-18848,0.0
CAMEL-6480,0.0
CAMEL-441,0.0
HADOOP-19310,1.0
HADOOP-13716,1.0
CAMEL-14815,0.0
CAMEL-7112,1.0
CAMEL-22285,1.0
HADOOP-12059,0.0
CAMEL-16156,1.0
CAMEL-23467,0.0
CAMEL-12198,0.0
HADOOP-14617,0.0
CAMEL-2883,0.0
HADOOP-17602,0.0
CAMEL-17812,0.0
CAMEL-10868,0.0
CAMEL-10653,1.0
HADOOP-10444,1.0
CAMEL-11622,0.0
CAMEL-4423,0.0
CAMEL-16632,1.0
CAMEL-15283,1.0
HADOOP-18921,1.0
CAMEL-12842,1.0
HADOOP-3513,0.0
CAMEL-10036,1.0
CAMEL-16042,1.0
CAMEL-556,1.0
CAMEL-22094,0.0
CAMEL-3817,0.0
CAMEL-14174,1.0
CAMEL-4383,1.0
HADOOP-17868,1.0
CAMEL-5773,1.0
CAMEL-2632,0.0
CAMEL-16242,1.0
HADOOP-4818,1.0
CAMEL-8286,1.0
CAMEL-11252,2.0
CAMEL-17326,0.0
CAMEL-3074,1.0
CAMEL-16576,0.0
CAMEL-12236,0.0
CAMEL-18506,1.0
CAMEL-684,0.0
HADOOP-13396,0.0
HADOOP-2373,0.0
CAMEL-19216,0.0
CAMEL-8730,1.0
CAMEL-12177,1.0
HADOOP-16037,0.0
CAMEL-18075,0.0
CAMEL-19342,1.0
CAMEL-16396,0.0
HADOOP-5264,0.0
HADOOP-15287,0.0
HADOOP-17739,0.0
HADOOP-8211,1.0
CAMEL-4497,0.0
CAMEL-16929,1.0
CAMEL-16364,0.0
HADOOP-4924,0.0
HADOOP-2758,0.0
CAMEL-12498,0.0
CAMEL-13350,0.0
HADOOP-18709,1.0
CAMEL-5763,0.0
HADOOP-10177,0.0
HADOOP-10164,0.0
CAMEL-2223,1.0
HADOOP-17812,1.0
CAMEL-21791,1.0
CAMEL-3784,0.0
CAMEL-1878,0.0
HADOOP-7019,1.0
CAMEL-18116,1.0
CAMEL-1513,1.0
CAMEL-2808,1.0
CAMEL-18553,0.0
CAMEL-2951,1.0
CAMEL-7802,1.0
HADOOP-18214,1.0
CAMEL-15553,1.0
CAMEL-14867,1.0
CAMEL-24176,1.0
CAMEL-18218,1.0
CAMEL-9921,3.0
HADOOP-2690,1.0
HADOOP-9429,0.0
CAMEL-23963,1.0
CAMEL-20645,1.0
HADOOP-2434,1.0
HADOOP-19335,1.0
CAMEL-4412,0.0
HADOOP-9121,1.0
HADOOP-16196,0.0
CAMEL-23105,0.0
HADOOP-12378,1.0
HADOOP-12050,1.0
CAMEL-22664,0.0
CAMEL-15560,0.0
CAMEL-9740,0.0
HADOOP-7789,0.0
CAMEL-23927,1.0
HADOOP-18193,2.0
CAMEL-23614,1.0
CAMEL-12424,1.0
HADOOP-14197,0.0
CAMEL-2924,1.0
CAMEL-9130,0.0
CAMEL-22014,0.0
CAMEL-16679,0.0
CAMEL-14816,0.0
HADOOP-11077,0.0
CAMEL-17859,1.0
HADOOP-8489,0.0
CAMEL-22771,1.0
CAMEL-24087,1.0
HADOOP-965,0.0
HADOOP-2165,1.0
CAMEL-524,1.0
HADOOP-10338,1.0
CAMEL-23285,1.0
CAMEL-6956,1.0
HADOOP-262,0.0
CAMEL-12228,1.0
CAMEL-146,0.0
HADOOP-8873,1.0
CAMEL-22668,0.0
CAMEL-15276,1.0
HADOOP-4276,1.0
CAMEL-9464,1.0
HADOOP-6869,1.0
CAMEL-8178,1.0
HADOOP-17192,1.0
CAMEL-21019,0.0
CAMEL-9032,0.0
CAMEL-10583,1.0
CAMEL-7673,1.0
CAMEL-23991,1.0
HADOOP-16681,0.0
HADOOP-7563,0.0
HADOOP-13803,0.0
CAMEL-7977,0.0
CAMEL-2876,0.0
HADOOP-14241,0.0
CAMEL-24100,1.0
HADOOP-516,0.0
HADOOP-9219,1.0
CAMEL-18353,0.0
HADOOP-1263,1.0
HADOOP-2974,1.0
CAMEL-11312,1.0
CAMEL-10426,1.0
HADOOP-2789,1.0
CAMEL-13700,1.0
CAMEL-14961,0.0
HADOOP-8652,0.0
HADOOP-14448,1.0
CAMEL-9347,0.0
CAMEL-11327,0.0
CAMEL-1537,1.0
HADOOP-16900,2.0
CAMEL-2535,0.0
HADOOP-5457,1.0
CAMEL-9765,0.0
CAMEL-11363,1.0
CAMEL-14205,0.0
CAMEL-15440,0.0
CAMEL-342,0.0
CAMEL-12421,1.0
CAMEL-7933,1.0
CAMEL-187,0.0
CAMEL-4731,1.0
CAMEL-11264,1.0
CAMEL-13517,0.0
HADOOP-1636,1.0
CAMEL-17804,0.0
HADOOP-14268,0.0
CAMEL-1283,0.0
CAMEL-14719,0.0
HADOOP-17799,1.0
HADOOP-13812,0.0
CAMEL-20846,0.0
HADOOP-3256,0.0
HADOOP-9305,0.0
HADOOP-8814,0.0
HADOOP-19556,0.0
CAMEL-16590,1.0
CAMEL-15993,0.0
HADOOP-11328,1.0
CAMEL-19206,0.0
CAMEL-20881,0.0
CAMEL-2365,0.0
CAMEL-19245,0.0
HADOOP-6323,1.0
CAMEL-20921,1.0
HADOOP-9322,1.0
CAMEL-22953,0.0
CAMEL-15324,0.0
CAMEL-21954,0.0
HADOOP-1136,0.0
HADOOP-1455,1.0
CAMEL-15473,1.0
HADOOP-3434,2.0
HADOOP-18125,0.0
HADOOP-18917,1.0
HADOOP-578,1.0
CAMEL-11491,1.0
CAMEL-1862,1.0
CAMEL-19144,0.0
HADOOP-1890,0.0
HADOOP-270,0.0
HADOOP-18696,1.0
CAMEL-22289,1.0
CAMEL-10916,2.0
CAMEL-17762,0.0
CAMEL-13802,0.0
HADOOP-4859,1.0
CAMEL-2619,0.0
CAMEL-22944,0.0
HADOOP-12493,1.0
CAMEL-5573,0.0
CAMEL-21869,1.0
HADOOP-7683,0.0
CAMEL-5716,1.0
CAMEL-11260,0.0
CAMEL-10710,0.0
CAMEL-364,0.0
CAMEL-5275,1.0
CAMEL-13304,1.0
CAMEL-7976,0.0
CAMEL-4372,0.0
HADOOP-17518,1.0
CAMEL-16865,1.0
HADOOP-13497,0.0
CAMEL-24073,1.0
CAMEL-915,0.0
HADOOP-410,0.0
CAMEL-19771,0.0
CAMEL-9278,1.0
HADOOP-15263,0.0
CAMEL-18089,1.0
CAMEL-4930,0.0
CAMEL-3410,1.0
CAMEL-969,1.0
HADOOP-12452,0.0
CAMEL-24191,0.0
CAMEL-6021,1.0
HADOOP-12954,0.0
CAMEL-24090,1.0
HADOOP-13148,0.0
CAMEL-21188,1.0
HADOOP-4329,0.0
CAMEL-18638,0.0
HADOOP-7897,0.0
CAMEL-16918,1.0
CAMEL-2464,1.0
HADOOP-10277,1.0
HADOOP-3667,0.0
CAMEL-20208,0.0
HADOOP-17208,0.0
HADOOP-12808,0.0
CAMEL-16658,1.0
CAMEL-11866,1.0
CAMEL-8801,1.0
HADOOP-3486,0.0
HADOOP-19382,1.0
CAMEL-17200,1.0
CAMEL-18921,0.0
CAMEL-10158,0.0
HADOOP-280,0.0
HADOOP-10500,0.0
CAMEL-575,1.0
CAMEL-18635,1.0
HADOOP-11045,0.0
CAMEL-14016,0.0
CAMEL-23415,0.0
CAMEL-19735,0.0
CAMEL-18415,1.0
CAMEL-16353,0.0
CAMEL-3587,1.0
CAMEL-20260,0.0
HADOOP-5331,1.0
CAMEL-433,1.0
HADOOP-1157,1.0
CAMEL-9858,1.0
CAMEL-4551,1.0
CAMEL-13879,0.0
HADOOP-6701,0.0
HADOOP-8450,2.0
CAMEL-22608,1.0
CAMEL-5887,1.0
CAMEL-9456,0.0
CAMEL-9216,1.0
CAMEL-18769,1.0
CAMEL-21360,0.0
CAMEL-6564,0.0
CAMEL-13710,1.0
HADOOP-7009,0.0
HADOOP-1848,0.0
CAMEL-23047,0.0
CAMEL-1969,0.0
CAMEL-14246,0.0
HADOOP-2683,2.0
CAMEL-11636,2.0
CAMEL-18556,0.0
HADOOP-8051,0.0
CAMEL-19794,1.0
CAMEL-727,1.0
CAMEL-3499,1.0
CAMEL-1720,0.0
CAMEL-22179,1.0
CAMEL-8493,1.0
CAMEL-4173,0.0
CAMEL-5207,1.0
CAMEL-21137,0.0
HADOOP-13621,0.0
CAMEL-18300,1.0
CAMEL-17935,0.0
CAMEL-18778,0.0
CAMEL-13859,0.0
CAMEL-8736,3.0
CAMEL-850,1.0
CAMEL-10636,1.0
CAMEL-20581,
HADOOP-14867,1.0
CAMEL-7100,2.0
CAMEL-18677,0.0
CAMEL-4105,1.0
CAMEL-19244,1.0
CAMEL-1209,1.0
CAMEL-12049,0.0
CAMEL-18683,0.0
HADOOP-4893,1.0
CAMEL-8833,1.0
CAMEL-15631,0.0
HADOOP-13828,0.0
CAMEL-3760,0.0
CAMEL-1937,1.0
CAMEL-3390,1.0
CAMEL-9879,0.0
HADOOP-4423,1.0
CAMEL-19866,0.0
HADOOP-17020,1.0
HADOOP-3402,0.0
HADOOP-7499,0.0
CAMEL-8545,1.0
CAMEL-15233,0.0
CAMEL-19844,0.0
CAMEL-10387,1.0
HADOOP-7208,1.0
CAMEL-21578,1.0
CAMEL-22414,1.0
CAMEL-14654,0.0
CAMEL-3110,1.0
CAMEL-12882,0.0
CAMEL-15590,1.0
CAMEL-5642,0.0
CAMEL-20097,1.0
CAMEL-16806,1.0
CAMEL-625,0.0
CAMEL-6610,1.0
HADOOP-16500,0.0
HADOOP-758,1.0
CAMEL-2625,1.0
HADOOP-17727,0.0
CAMEL-14806,1.0
CAMEL-20763,0.0
CAMEL-1784,0.0
HADOOP-1985,3.0
CAMEL-6166,0.0
CAMEL-18001,1.0
CAMEL-13294,0.0
HADOOP-5486,0.0
HADOOP-19778,0.0
CAMEL-3337,1.0
CAMEL-12057,1.0
HADOOP-10804,2.0
CAMEL-13385,0.0
CAMEL-12526,0.0
HADOOP-4546,1.0
CAMEL-14404,0.0
CAMEL-13451,0.0
CAMEL-6290,1.0
HADOOP-5961,0.0
CAMEL-22725,0.0
HADOOP-16344,1.0
HADOOP-11588,1.0
CAMEL-23452,1.0
HADOOP-6913,0.0
CAMEL-23325,0.0
CAMEL-253,0.0
HADOOP-7002,1.0
HADOOP-17153,0.0
HADOOP-18840,1.0
CAMEL-6178,1.0
CAMEL-20153,0.0
CAMEL-12024,0.0
CAMEL-1128,0.0
CAMEL-12274,1.0
CAMEL-20393,1.0
CAMEL-7351,1.0
CAMEL-4508,3.0
CAMEL-11898,1.0
HADOOP-4315,0.0
CAMEL-18319,0.0
CAMEL-23958,1.0
CAMEL-1327,1.0
CAMEL-10576,0.0
CAMEL-21588,1.0
CAMEL-9271,1.0
CAMEL-11663,1.0
CAMEL-10542,1.0
CAMEL-8225,0.0
HADOOP-1717,0.0
HADOOP-11271,0.0
CAMEL-8264,1.0
HADOOP-16630,0.0
CAMEL-546,1.0
HADOOP-17956,0.0
HADOOP-9789,0.0
CAMEL-18450,0.0
CAMEL-424,1.0
CAMEL-3486,0.0
CAMEL-18584,0.0
CAMEL-5939,1.0
CAMEL-3919,0.0
CAMEL-13659,0.0
CAMEL-9632,1.0
HADOOP-13030,0.0
CAMEL-4445,0.0
CAMEL-18117,0.0
CAMEL-23046,1.0
CAMEL-17096,0.0
CAMEL-4280,0.0
HADOOP-19090,1.0
HADOOP-1164,0.0
CAMEL-12164,0.0
CAMEL-4042,0.0
HADOOP-3560,0.0
HADOOP-10968,0.0
CAMEL-23115,1.0
CAMEL-14112,1.0
CAMEL-13965,0.0
HADOOP-17235,0.0
HADOOP-7179,1.0
CAMEL-10741,1.0
CAMEL-1445,0.0
CAMEL-10298,1.0
HADOOP-9734,1.0
CAMEL-11059,3.0
CAMEL-5302,1.0
HADOOP-17930,0.0
CAMEL-10065,0.0
HADOOP-9822,0.0
CAMEL-4583,0.0
CAMEL-5363,0.0
CAMEL-4492,1.0
HADOOP-5459,1.0
CAMEL-21374,1.0
CAMEL-1345,0.0
HADOOP-11954,1.0
CAMEL-20065,0.0
CAMEL-14064,0.0
HADOOP-17703,1.0
CAMEL-13546,1.0
HADOOP-16179,1.0
HADOOP-18595,2.0
CAMEL-5202,0.0
HADOOP-9982,1.0
HADOOP-13019,0.0
CAMEL-11890,1.0
CAMEL-10712,1.0
CAMEL-249,2.0
CAMEL-10427,1.0
CAMEL-14007,1.0
CAMEL-2125,1.0
HADOOP-11372,0.0
CAMEL-12186,0.0
CAMEL-24171,1.0
CAMEL-21595,0.0
