loc,cyclomatic_complexity,num_functions,num_files_changed,issue_id,project_name,era,real_issue_type,defect_prone_strict
824,4.029411764705882,34,1,HADOOP-476,HADOOP,pre_ai,Bug,1
2310,3.4671052631578947,152,1,HADOOP-1009,HADOOP,pre_ai,Bug,1
397,2.5238095238095237,42,1,HADOOP-973,HADOOP,pre_ai,Bug,1
3020,2.9869565217391303,230,3,HADOOP-923,HADOOP,pre_ai,Bug,1
541,3.9310344827586206,29,1,HADOOP-649,HADOOP,pre_ai,Bug,1
470,3.6129032258064515,31,1,HADOOP-943,HADOOP,pre_ai,Improvement,0
111,2.875,8,1,HADOOP-1017,HADOOP,pre_ai,Improvement,0
3556,3.048507462686567,268,5,HADOOP-803,HADOOP,pre_ai,Bug,1
475,3.6666666666666665,27,1,HADOOP-1025,HADOOP,pre_ai,Improvement,0
4506,2.62089552238806,335,10,HADOOP-867,HADOOP,pre_ai,Improvement,0
1358,2.908256880733945,109,2,HADOOP-990,HADOOP,pre_ai,Bug,1
1229,2.1404958677685952,121,11,HADOOP-997,HADOOP,pre_ai,Improvement,0
1113,3.6964285714285716,56,3,HADOOP-564,HADOOP,pre_ai,Bug,1
914,1.990566037735849,106,2,HADOOP-654,HADOOP,pre_ai,Bug,1
3371,2.6706827309236947,249,9,HADOOP-248,HADOOP,pre_ai,Improvement,0
274,2.9375,16,3,HADOOP-1029,HADOOP,pre_ai,Bug,1
6710,2.9130434782608696,506,13,HADOOP-985,HADOOP,pre_ai,Improvement,0
901,3.702127659574468,47,1,HADOOP-1034,HADOOP,pre_ai,Bug,1
558,3.606060606060606,33,1,HADOOP-878,HADOOP,pre_ai,Bug,1
171,1.5555555555555556,18,1,HADOOP-1040,HADOOP,pre_ai,Improvement,0
2612,2.305439330543933,239,3,HADOOP-1027,HADOOP,pre_ai,Bug,1
1189,3.260869565217391,69,1,HADOOP-1036,HADOOP,pre_ai,Bug,1
542,3.84,25,1,HADOOP-1042,HADOOP,pre_ai,Improvement,0
2850,3.4947916666666665,192,2,HADOOP-972,HADOOP,pre_ai,Improvement,0
548,3.92,25,1,HADOOP-1043,HADOOP,pre_ai,Improvement,0
2637,3.2568306010928962,183,2,HADOOP-940,HADOOP,pre_ai,Improvement,0
166,3.1,20,1,HADOOP-1020,HADOOP,pre_ai,Bug,1
5970,2.3839662447257384,474,20,HADOOP-492,HADOOP,pre_ai,New Feature,0
1901,3.042372881355932,118,4,HADOOP-1000,HADOOP,pre_ai,Bug,1
406,2.5952380952380953,42,1,HADOOP-1046,HADOOP,pre_ai,Bug,1
3634,2.2706270627062706,303,11,HADOOP-1041,HADOOP,pre_ai,Improvement,0
704,3.5555555555555554,45,2,HADOOP-1032,HADOOP,pre_ai,New Feature,0
389,2.642857142857143,28,1,HADOOP-1049,HADOOP,pre_ai,Bug,1
2959,3.0497737556561084,221,2,HADOOP-1056,HADOOP,pre_ai,Bug,1
3483,1.8585607940446651,403,38,HADOOP-941,HADOOP,pre_ai,Improvement,0
2508,3.4518072289156625,166,1,HADOOP-994,HADOOP,pre_ai,Bug,1
1214,3.316326530612245,98,3,HADOOP-432,HADOOP,pre_ai,Improvement,0
9192,2.558139534883721,817,35,HADOOP-1035,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1053,HADOOP,pre_ai,Improvement,0
9192,2.558139534883721,817,35,HADOOP-1067,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1060,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1077,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1083,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1082,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1088,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1080,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1091,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1092,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1112,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1108,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1070,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1099,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1115,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1109,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1117,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1089,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1096,HADOOP,pre_ai,Improvement,0
9192,2.558139534883721,817,35,HADOOP-1128,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1129,HADOOP,pre_ai,Bug,1
9192,2.558139534883721,817,35,HADOOP-1126,HADOOP,pre_ai,Bug,1
3954,3.045936395759717,283,5,HADOOP-1145,HADOOP,pre_ai,Bug,1
3954,3.045936395759717,283,5,HADOOP-1135,HADOOP,pre_ai,Bug,1
3954,3.045936395759717,283,5,HADOOP-1140,HADOOP,pre_ai,Bug,1
3954,3.045936395759717,283,5,HADOOP-1150,HADOOP,pre_ai,Bug,1
1119,3.0,76,1,HADOOP-1071,HADOOP,pre_ai,Bug,1
2523,3.461077844311377,167,1,HADOOP-1047,HADOOP,pre_ai,Bug,1
139,2.3636363636363638,11,1,HADOOP-1137,HADOOP,pre_ai,Bug,1
976,2.986111111111111,72,1,HADOOP-1064,HADOOP,pre_ai,Bug,1
175,1.0,47,3,HADOOP-1094,HADOOP,pre_ai,Improvement,0
2532,3.467065868263473,167,1,HADOOP-1068,HADOOP,pre_ai,Improvement,0
2533,3.4730538922155687,167,1,HADOOP-1122,HADOOP,pre_ai,Bug,1
417,2.4761904761904763,42,1,HADOOP-1131,HADOOP,pre_ai,Improvement,0
599,2.02,50,9,HADOOP-1120,HADOOP,pre_ai,New Feature,0
3580,3.4285714285714284,231,3,HADOOP-1153,HADOOP,pre_ai,Bug,1
6051,3.0234192037470726,427,6,HADOOP-1085,HADOOP,pre_ai,Bug,1
114,1.894736842105263,19,1,HADOOP-1162,HADOOP,pre_ai,Bug,1
675,2.72,50,1,HADOOP-192,HADOOP,pre_ai,Bug,1
3629,3.011764705882353,255,10,HADOOP-189,HADOOP,pre_ai,New Feature,0
343,2.090909090909091,33,3,HADOOP-198,HADOOP,pre_ai,Improvement,0
3913,3.1796875,256,7,HADOOP-96,HADOOP,pre_ai,Improvement,0
2568,2.765853658536585,205,8,HADOOP-182,HADOOP,pre_ai,Bug,1
666,2.795918367346939,49,1,HADOOP-199,HADOOP,pre_ai,Bug,1
188,3.25,16,1,HADOOP-201,HADOOP,pre_ai,Bug,1
137,3.0,9,1,HADOOP-207,HADOOP,pre_ai,Bug,1
349,1.5098039215686274,51,5,HADOOP-204,HADOOP,pre_ai,Improvement,0
3926,2.4444444444444446,378,37,HADOOP-65,HADOOP,pre_ai,New Feature,0
223,4.0,8,1,HADOOP-209,HADOOP,pre_ai,New Feature,0
671,3.1538461538461537,52,3,HADOOP-208,HADOOP,pre_ai,Improvement,0
1120,3.4225352112676055,71,2,HADOOP-146,HADOOP,pre_ai,Bug,1
773,2.328125,64,2,HADOOP-180,HADOOP,pre_ai,Bug,1
646,2.2222222222222223,63,1,HADOOP-219,HADOOP,pre_ai,Bug,1
2614,2.4549763033175354,211,11,HADOOP-200,HADOOP,pre_ai,Bug,1
261,2.2962962962962963,27,1,HADOOP-218,HADOOP,pre_ai,Improvement,0
79,1.2666666666666666,15,1,HADOOP-161,HADOOP,pre_ai,Bug,1
690,1.3392857142857142,112,4,HADOOP-115,HADOOP,pre_ai,New Feature,0
272,5.625,8,1,HADOOP-220,HADOOP,pre_ai,Sub-task,0
4626,2.4394299287410925,421,16,HADOOP-212,HADOOP,pre_ai,Improvement,0
669,2.7551020408163267,49,1,HADOOP-238,HADOOP,pre_ai,Bug,1
1595,2.46218487394958,119,5,HADOOP-233,HADOOP,pre_ai,New Feature,0
1143,3.3333333333333335,75,2,HADOOP-205,HADOOP,pre_ai,Bug,1
234,1.5416666666666667,24,1,HADOOP-247,HADOOP,pre_ai,Bug,1
1067,3.847457627118644,59,1,HADOOP-241,HADOOP,pre_ai,Bug,1
860,2.409090909090909,66,4,HADOOP-195,HADOOP,pre_ai,Improvement,0
73,1.1428571428571428,14,1,HADOOP-251,HADOOP,pre_ai,Bug,1
1760,2.8256880733944953,109,14,HADOOP-191,HADOOP,pre_ai,New Feature,0
2179,3.143835616438356,146,6,HADOOP-163,HADOOP,pre_ai,Bug,1
235,3.526315789473684,19,1,HADOOP-222,HADOOP,pre_ai,New Feature,0
1073,3.737704918032787,61,1,HADOOP-75,HADOOP,pre_ai,Improvement,0
2474,2.2570093457943927,214,10,HADOOP-254,HADOOP,pre_ai,Improvement,0
427,2.3714285714285714,35,2,HADOOP-259,HADOOP,pre_ai,Bug,1
302,1.9428571428571428,35,1,HADOOP-264,HADOOP,pre_ai,Bug,1
4614,2.797142857142857,350,19,HADOOP-124,HADOOP,pre_ai,Bug,1
1362,2.776595744680851,94,4,HADOOP-265,HADOOP,pre_ai,Bug,1
291,1.8571428571428572,35,1,HADOOP-217,HADOOP,pre_ai,Bug,1
597,4.695652173913044,23,1,HADOOP-270,HADOOP,pre_ai,Bug,1
349,2.9166666666666665,24,1,HADOOP-262,HADOOP,pre_ai,Bug,1
10700,2.6966824644549763,844,30,HADOOP-211,HADOOP,pre_ai,Improvement,0
1809,3.4731182795698925,93,10,HADOOP-275,HADOOP,pre_ai,New Feature,0
1905,3.5948275862068964,116,2,HADOOP-240,HADOOP,pre_ai,Bug,1
597,4.695652173913044,23,1,HADOOP-285,HADOOP,pre_ai,Bug,1
509,1.5609756097560976,82,2,HADOOP-277,HADOOP,pre_ai,Bug,1
606,4.826086956521739,23,1,HADOOP-282,HADOOP,pre_ai,Bug,1
1774,4.056179775280899,89,2,HADOOP-289,HADOOP,pre_ai,Bug,1
2009,1.6703703703703703,270,28,HADOOP-245,HADOOP,pre_ai,Bug,1
1384,3.7466666666666666,75,2,HADOOP-294,HADOOP,pre_ai,Bug,1
318,4.7272727272727275,11,2,HADOOP-298,HADOOP,pre_ai,Improvement,0
688,2.76,50,1,HADOOP-299,HADOOP,pre_ai,Bug,1
1413,2.9157894736842107,95,2,HADOOP-123,HADOOP,pre_ai,New Feature,0
736,3.0,48,2,HADOOP-210,HADOOP,pre_ai,Bug,1
1955,2.95,140,4,HADOOP-271,HADOOP,pre_ai,Improvement,0
778,3.269230769230769,52,1,HADOOP-311,HADOOP,pre_ai,Bug,1
766,2.9056603773584904,53,1,HADOOP-316,HADOOP,pre_ai,Bug,1
860,2.057471264367816,87,2,HADOOP-314,HADOOP,pre_ai,Improvement,0
454,3.5185185185185186,27,1,HADOOP-317,HADOOP,pre_ai,Bug,1
198,3.875,8,1,HADOOP-242,HADOOP,pre_ai,Bug,1
766,2.9056603773584904,53,1,HADOOP-135,HADOOP,pre_ai,Bug,1
283,2.608695652173913,23,1,HADOOP-278,HADOOP,pre_ai,Bug,1
681,1.4621848739495797,119,3,HADOOP-319,HADOOP,pre_ai,Bug,1
147,3.0,5,1,HADOOP-301,HADOOP,pre_ai,Improvement,0
14,1.0,2,1,HADOOP-304,HADOOP,pre_ai,Bug,1
789,2.6271186440677967,59,2,HADOOP-305,HADOOP,pre_ai,Improvement,0
213,2.0384615384615383,26,1,HADOOP-296,HADOOP,pre_ai,New Feature,0
1371,3.0714285714285716,98,6,HADOOP-59,HADOOP,pre_ai,Improvement,0
779,2.6551724137931036,58,2,HADOOP-326,HADOOP,pre_ai,Improvement,0
295,4.6,10,1,HADOOP-328,HADOOP,pre_ai,Improvement,0
743,3.3333333333333335,45,1,HADOOP-27,HADOOP,pre_ai,Bug,1
4808,3.0672514619883042,342,12,HADOOP-325,HADOOP,pre_ai,Bug,1
2348,1.9770992366412214,262,9,HADOOP-313,HADOOP,pre_ai,Bug,1
1137,1.6705882352941177,170,5,HADOOP-1123,HADOOP,pre_ai,Bug,1
186,2.5,12,1,HADOOP-1177,HADOOP,pre_ai,Bug,1
835,1.620253164556962,79,3,HADOOP-1146,HADOOP,pre_ai,Bug,1
5747,2.2718446601941746,515,25,HADOOP-318,HADOOP,pre_ai,Bug,1
411,2.7222222222222223,18,2,HADOOP-1165,HADOOP,pre_ai,Improvement,0
566,4.7,20,1,HADOOP-1169,HADOOP,pre_ai,Bug,1
180,1.5555555555555556,18,2,HADOOP-1166,HADOOP,pre_ai,Improvement,0
343,1.453125,64,1,HADOOP-1167,HADOOP,pre_ai,Improvement,0
413,1.8666666666666667,30,1,HADOOP-1110,HADOOP,pre_ai,Bug,1
422,2.53125,32,1,HADOOP-1011,HADOOP,pre_ai,Bug,1
988,2.4597701149425286,87,2,HADOOP-1178,HADOOP,pre_ai,Bug,1
951,3.9375,48,1,HADOOP-1170,HADOOP,pre_ai,Bug,1
993,6.1395348837209305,43,2,HADOOP-672,HADOOP,pre_ai,Bug,1
886,3.144578313253012,83,2,HADOOP-1192,HADOOP,pre_ai,Bug,1
556,2.0588235294117645,51,3,HADOOP-1191,HADOOP,pre_ai,Bug,1
698,1.8214285714285714,56,2,HADOOP-1105,HADOOP,pre_ai,Bug,1
1192,3.260869565217391,69,1,HADOOP-1179,HADOOP,pre_ai,Bug,1
157,2.090909090909091,11,1,HADOOP-1163,HADOOP,pre_ai,Bug,1
323,1.2328767123287672,73,1,HADOOP-1194,HADOOP,pre_ai,Improvement,0
2557,3.473684210526316,171,1,HADOOP-1187,HADOOP,pre_ai,Bug,1
5063,2.7292161520190024,421,8,HADOOP-1133,HADOOP,pre_ai,Improvement,0
557,3.606060606060606,33,1,HADOOP-1151,HADOOP,pre_ai,Bug,1
3661,3.193548387096774,279,4,HADOOP-988,HADOOP,pre_ai,Improvement,0
9115,2.8636363636363638,704,22,HADOOP-702,HADOOP,pre_ai,New Feature,0
1197,3.260869565217391,69,1,HADOOP-1218,HADOOP,pre_ai,Bug,1
1200,3.2753623188405796,69,1,HADOOP-1219,HADOOP,pre_ai,Bug,1
3342,3.1030534351145036,262,5,HADOOP-1149,HADOOP,pre_ai,Bug,1
2692,3.377659574468085,188,1,HADOOP-1136,HADOOP,pre_ai,Bug,1
2694,3.377659574468085,188,1,HADOOP-978,HADOOP,pre_ai,Improvement,0
425,1.9666666666666666,30,1,HADOOP-1001,HADOOP,pre_ai,Bug,1
2778,3.4345549738219896,191,1,HADOOP-971,HADOOP,pre_ai,Improvement,0
4981,3.0208333333333335,384,6,HADOOP-1211,HADOOP,pre_ai,Bug,1
57,2.75,4,1,HADOOP-819,HADOOP,pre_ai,Improvement,0
570,2.435483870967742,62,2,HADOOP-1189,HADOOP,pre_ai,Bug,1
515,3.5483870967741935,31,1,HADOOP-1213,HADOOP,pre_ai,Improvement,0
1207,3.257142857142857,70,1,HADOOP-1238,HADOOP,pre_ai,Bug,1
44,1.8,5,1,HADOOP-1093,HADOOP,pre_ai,Bug,1
2795,3.4479166666666665,192,1,HADOOP-1241,HADOOP,pre_ai,Bug,1
315,2.4,25,5,HADOOP-1204,HADOOP,pre_ai,Bug,1
2795,3.4479166666666665,192,1,HADOOP-1256,HADOOP,pre_ai,Bug,1
367,2.186046511627907,43,2,HADOOP-1253,HADOOP,pre_ai,Bug,1
862,3.8333333333333335,48,2,HADOOP-1250,HADOOP,pre_ai,Improvement,0
1154,3.2950819672131146,61,10,HADOOP-1214,HADOOP,pre_ai,Improvement,0
613,1.6666666666666667,57,3,HADOOP-1251,HADOOP,pre_ai,New Feature,0
705,3.4545454545454546,44,3,HADOOP-1154,HADOOP,pre_ai,Bug,1
4125,2.9773584905660377,265,15,HADOOP-1148,HADOOP,pre_ai,Improvement,0
2173,2.745222929936306,157,4,HADOOP-1111,HADOOP,pre_ai,New Feature,0
842,2.8,50,1,HADOOP-1152,HADOOP,pre_ai,Bug,1
2833,2.5707070707070705,198,7,HADOOP-968,HADOOP,pre_ai,Improvement,0
90,1.4285714285714286,14,1,HADOOP-1271,HADOOP,pre_ai,Bug,1
2152,2.9271523178807946,151,3,HADOOP-1050,HADOOP,pre_ai,Bug,1
452,2.16,50,1,HADOOP-1262,HADOOP,pre_ai,Bug,1
1143,3.026315789473684,76,1,HADOOP-1279,HADOOP,pre_ai,Bug,1
3491,2.3985239852398523,271,9,HADOOP-1127,HADOOP,pre_ai,Improvement,0
1079,3.3636363636363638,66,6,HADOOP-1284,HADOOP,pre_ai,Improvement,0
573,3.6363636363636362,33,1,HADOOP-1293,HADOOP,pre_ai,Bug,1
1399,3.5,90,2,HADOOP-1297,HADOOP,pre_ai,Bug,1
1926,2.470967741935484,155,4,HADOOP-1176,HADOOP,pre_ai,Bug,1
1591,2.734042553191489,94,3,HADOOP-1216,HADOOP,pre_ai,New Feature,0
527,2.260869565217391,46,4,HADOOP-1294,HADOOP,pre_ai,Bug,1
231,1.7857142857142858,28,1,HADOOP-1299,HADOOP,pre_ai,Bug,1
1831,3.2280701754385963,114,2,HADOOP-1278,HADOOP,pre_ai,Bug,1
2867,3.46875,192,8,HADOOP-1272,HADOOP,pre_ai,Bug,1
907,4.617647058823529,34,1,HADOOP-1247,HADOOP,pre_ai,New Feature,0
609,2.9761904761904763,42,5,HADOOP-1061,HADOOP,pre_ai,Bug,1
732,1.5862068965517242,116,2,HADOOP-1304,HADOOP,pre_ai,Improvement,0
1385,1.7189542483660132,153,31,HADOOP-1290,HADOOP,pre_ai,Improvement,0
773,1.721311475409836,122,2,HADOOP-1308,HADOOP,pre_ai,Improvement,0
2047,3.442857142857143,140,1,HADOOP-1312,HADOOP,pre_ai,Bug,1
1168,1.8267716535433072,127,2,HADOOP-485,HADOOP,pre_ai,New Feature,0
1872,3.2972972972972974,111,6,HADOOP-1315,HADOOP,pre_ai,Improvement,0
1992,2.129032258064516,186,4,HADOOP-1144,HADOOP,pre_ai,Improvement,0
2219,3.4133333333333336,150,2,HADOOP-1184,HADOOP,pre_ai,Bug,1
1174,2.489795918367347,98,3,HADOOP-1263,HADOOP,pre_ai,Improvement,0
1164,3.0526315789473686,76,2,HADOOP-1276,HADOOP,pre_ai,Improvement,0
542,2.3333333333333335,48,1,HADOOP-1326,HADOOP,pre_ai,Improvement,0
119,2.0,15,1,HADOOP-526,HADOOP,pre_ai,Bug,1
1357,2.371900826446281,121,1,HADOOP-529,HADOOP,pre_ai,Bug,1
540,2.0526315789473686,57,3,HADOOP-438,HADOOP,pre_ai,Bug,1
1362,2.371900826446281,121,1,HADOOP-530,HADOOP,pre_ai,Bug,1
1122,2.2788461538461537,104,6,HADOOP-243,HADOOP,pre_ai,Bug,1
1370,2.330578512396694,121,1,HADOOP-532,HADOOP,pre_ai,Bug,1
322,1.2297297297297298,74,1,HADOOP-534,HADOOP,pre_ai,Bug,1
2337,2.311627906976744,215,7,HADOOP-288,HADOOP,pre_ai,Bug,1
4858,2.8530259365994235,347,8,HADOOP-527,HADOOP,pre_ai,Improvement,0
886,3.0545454545454547,55,1,HADOOP-261,HADOOP,pre_ai,Bug,1
1105,2.5054945054945055,91,2,HADOOP-293,HADOOP,pre_ai,Bug,1
427,2.4864864864864864,37,2,HADOOP-551,HADOOP,pre_ai,Improvement,0
3187,3.0228310502283104,219,20,HADOOP-542,HADOOP,pre_ai,New Feature,0
4274,2.860606060606061,330,11,HADOOP-306,HADOOP,pre_ai,New Feature,0
313,3.5833333333333335,24,1,HADOOP-431,HADOOP,pre_ai,Improvement,0
1180,4.016949152542373,59,2,HADOOP-556,HADOOP,pre_ai,Improvement,0
351,2.9166666666666665,24,1,HADOOP-547,HADOOP,pre_ai,Bug,1
389,2.6551724137931036,29,1,HADOOP-487,HADOOP,pre_ai,Improvement,0
1072,2.2170542635658914,129,3,HADOOP-559,HADOOP,pre_ai,New Feature,0
193,2.0,21,1,HADOOP-508,HADOOP,pre_ai,Bug,1
3799,2.2405797101449276,345,14,HADOOP-263,HADOOP,pre_ai,Improvement,0
2225,2.438775510204082,196,7,HADOOP-560,HADOOP,pre_ai,Improvement,0
1676,3.268292682926829,123,2,HADOOP-423,HADOOP,pre_ai,Bug,1
98,1.4545454545454546,11,1,HADOOP-552,HADOOP,pre_ai,Bug,1
1875,3.017391304347826,115,4,HADOOP-513,HADOOP,pre_ai,Bug,1
1824,2.2261904761904763,168,5,HADOOP-522,HADOOP,pre_ai,New Feature,0
2270,2.6292134831460676,178,7,HADOOP-519,HADOOP,pre_ai,New Feature,0
966,3.1964285714285716,56,1,HADOOP-568,HADOOP,pre_ai,Bug,1
44,1.7142857142857142,7,2,HADOOP-567,HADOOP,pre_ai,New Feature,0
359,3.0,24,1,HADOOP-343,HADOOP,pre_ai,Bug,1
622,3.52,50,2,HADOOP-550,HADOOP,pre_ai,Bug,1
477,3.3333333333333335,30,1,HADOOP-255,HADOOP,pre_ai,Bug,1
1039,3.028985507246377,69,3,HADOOP-239,HADOOP,pre_ai,Bug,1
743,3.736842105263158,38,1,HADOOP-581,HADOOP,pre_ai,Bug,1
488,3.3666666666666667,30,1,HADOOP-592,HADOOP,pre_ai,Bug,1
1364,3.065934065934066,91,2,HADOOP-593,HADOOP,pre_ai,Bug,1
119,1.3,20,1,HADOOP-598,HADOOP,pre_ai,Bug,1
974,3.232142857142857,56,1,HADOOP-597,HADOOP,pre_ai,Bug,1
843,2.6666666666666665,63,1,HADOOP-506,HADOOP,pre_ai,Bug,1
904,3.3220338983050848,59,1,HADOOP-583,HADOOP,pre_ai,Improvement,0
649,3.4634146341463414,41,2,HADOOP-477,HADOOP,pre_ai,Bug,1
326,2.5925925925925926,27,1,HADOOP-586,HADOOP,pre_ai,Improvement,0
814,3.736842105263158,38,2,HADOOP-514,HADOOP,pre_ai,Bug,1
513,3.9285714285714284,28,1,HADOOP-588,HADOOP,pre_ai,Bug,1
2407,2.9893617021276597,188,4,HADOOP-498,HADOOP,pre_ai,Improvement,0
973,3.232142857142857,56,1,HADOOP-607,HADOOP,pre_ai,Bug,1
973,3.232142857142857,56,1,HADOOP-609,HADOOP,pre_ai,Test,0
1554,3.3425925925925926,108,1,HADOOP-561,HADOOP,pre_ai,Bug,1
905,3.3220338983050848,59,1,HADOOP-610,HADOOP,pre_ai,Bug,1
143,2.4545454545454546,11,1,HADOOP-625,HADOOP,pre_ai,Improvement,0
461,5.172413793103448,29,1,HADOOP-554,HADOOP,pre_ai,Bug,1
3179,3.2863070539419086,241,5,HADOOP-462,HADOOP,pre_ai,Bug,1
153,2.8,5,1,HADOOP-626,HADOOP,pre_ai,Improvement,0
533,5.32258064516129,31,1,HADOOP-635,HADOOP,pre_ai,New Feature,0
2560,3.3511904761904763,168,3,HADOOP-563,HADOOP,pre_ai,Bug,1
878,3.016949152542373,59,2,HADOOP-642,HADOOP,pre_ai,Bug,1
1001,2.8484848484848486,66,1,HADOOP-638,HADOOP,pre_ai,Bug,1
2810,3.0398009950248754,201,5,HADOOP-641,HADOOP,pre_ai,Bug,1
1001,2.8484848484848486,66,1,HADOOP-624,HADOOP,pre_ai,Bug,1
507,3.9285714285714284,28,1,HADOOP-578,HADOOP,pre_ai,Improvement,0
447,2.0,45,3,HADOOP-636,HADOOP,pre_ai,New Feature,0
2315,3.2049689440993787,161,10,HADOOP-576,HADOOP,pre_ai,Improvement,0
853,2.6825396825396823,63,1,HADOOP-482,HADOOP,pre_ai,Bug,1
225,5.777777777777778,9,1,HADOOP-90,HADOOP,pre_ai,Bug,1
71,3.2,5,1,HADOOP-651,HADOOP,pre_ai,Bug,1
3007,2.7934272300469485,213,4,HADOOP-553,HADOOP,pre_ai,Bug,1
7066,2.415545590433483,669,24,HADOOP-399,HADOOP,pre_ai,Bug,1
1030,3.6582278481012658,79,3,HADOOP-599,HADOOP,pre_ai,Bug,1
319,2.6296296296296298,27,1,HADOOP-663,HADOOP,pre_ai,Bug,1
2734,2.8763440860215055,186,4,HADOOP-633,HADOOP,pre_ai,Bug,1
225,5.777777777777778,9,1,HADOOP-669,HADOOP,pre_ai,Bug,1
6471,2.8851063829787233,470,17,HADOOP-373,HADOOP,pre_ai,Bug,1
2231,2.9826589595375723,173,4,HADOOP-670,HADOOP,pre_ai,Improvement,0
512,1.2783505154639174,97,2,HADOOP-647,HADOOP,pre_ai,Improvement,0
332,2.814814814814815,27,1,HADOOP-671,HADOOP,pre_ai,Bug,1
594,5.65625,32,1,HADOOP-665,HADOOP,pre_ai,Bug,1
6986,2.5125208681135227,599,22,HADOOP-655,HADOOP,pre_ai,Improvement,0
143,2.4545454545454546,11,1,HADOOP-565,HADOOP,pre_ai,Improvement,0
369,1.9111111111111112,45,1,HADOOP-682,HADOOP,pre_ai,Bug,1
1591,3.36697247706422,109,1,HADOOP-382,HADOOP,pre_ai,Test,0
256,2.090909090909091,22,1,HADOOP-1455,HADOOP,pre_ai,Improvement,0
945,3.8,50,1,HADOOP-1501,HADOOP,pre_ai,Bug,1
930,3.308641975308642,81,6,HADOOP-1147,HADOOP,pre_ai,Improvement,0
19,1.0,4,1,HADOOP-1283,HADOOP,pre_ai,Improvement,0
2158,3.220779220779221,154,1,HADOOP-1517,HADOOP,pre_ai,Bug,1
4633,2.5384615384615383,351,6,HADOOP-1518,HADOOP,pre_ai,Improvement,0
1905,3.006172839506173,162,4,HADOOP-1292,HADOOP,pre_ai,Improvement,0
8273,2.4696774193548388,775,18,HADOOP-1377,HADOOP,pre_ai,New Feature,0
132,2.0714285714285716,14,2,HADOOP-1515,HADOOP,pre_ai,New Feature,0
791,2.7777777777777777,45,1,HADOOP-1514,HADOOP,pre_ai,Bug,1
1105,5.2,60,6,HADOOP-1508,HADOOP,pre_ai,New Feature,0
4439,2.9046052631578947,304,6,HADOOP-1028,HADOOP,pre_ai,Improvement,0
2454,2.8120805369127515,149,3,HADOOP-1485,HADOOP,pre_ai,Improvement,0
2628,3.165775401069519,187,2,HADOOP-1520,HADOOP,pre_ai,Bug,1
44,3.5,4,1,HADOOP-1513,HADOOP,pre_ai,Bug,1
235,1.5,26,1,HADOOP-1556,HADOOP,pre_ai,Bug,1
1363,3.034090909090909,88,3,HADOOP-1554,HADOOP,pre_ai,Bug,1
6283,2.710261569416499,497,20,HADOOP-1286,HADOOP,pre_ai,Improvement,0
500,3.34375,32,2,HADOOP-1580,HADOOP,pre_ai,Improvement,0
2660,3.3089005235602094,191,2,HADOOP-1448,HADOOP,pre_ai,Bug,1
1036,3.4098360655737703,61,2,HADOOP-1578,HADOOP,pre_ai,Bug,1
44,2.25,4,1,HADOOP-1584,HADOOP,pre_ai,Bug,1
1917,3.2288135593220337,118,2,HADOOP-1473,HADOOP,pre_ai,Improvement,0
2674,3.1076923076923078,195,2,HADOOP-1486,HADOOP,pre_ai,Bug,1
3161,1.896103896103896,385,13,HADOOP-1470,HADOOP,pre_ai,Improvement,0
816,2.9827586206896552,58,2,HADOOP-1596,HADOOP,pre_ai,Bug,1
1289,2.2738095238095237,84,2,HADOOP-1535,HADOOP,pre_ai,Bug,1
44,2.25,4,1,HADOOP-1585,HADOOP,pre_ai,Improvement,0
1153,2.950617283950617,81,2,HADOOP-1576,HADOOP,pre_ai,Bug,1
536,2.1463414634146343,41,11,HADOOP-1547,HADOOP,pre_ai,Improvement,0
31635,2.3440525587828493,2892,237,HADOOP-658,HADOOP,pre_ai,Bug,1
2301,2.1466666666666665,225,6,HADOOP-1570,HADOOP,pre_ai,New Feature,0
2327,2.3701923076923075,208,4,HADOOP-1433,HADOOP,pre_ai,New Feature,0
